Date,BNB-USD,BTC-USD,ETH-USD,LINK-USD,MATIC-USD,SOL-USD,XRP-USD
22/1/2021,40.85757065,33005.76172,1236.512207,21.62949753,0.031298,3.346229076,0.272798985
23/1/2021,40.81547928,32067.64258,1230.990601,24.76153183,0.033975001,3.504112005,0.271820992
24/1/2021,41.88160706,32289.37891,1391.609375,24.70185852,0.033177,3.634411097,0.273508996
25/1/2021,41.623703,32366.39258,1324.414795,23.54012108,0.032977998,3.699980974,0.269089013
26/1/2021,41.69473648,32569.84961,1357.058105,23.02586365,0.043359999,4.04734993,0.268826991
27/1/2021,40.99487686,30432.54688,1253.187134,21.07044792,0.042072002,3.690587044,0.251942992
28/1/2021,42.52910614,33466.09766,1332.492188,23.11090279,0.038892001,3.822072029,0.264122009
29/1/2021,42.85234833,34316.38672,1382.522827,22.77344322,0.040277001,3.834676027,0.282187998
30/1/2021,44.77227783,34269.52344,1376.115479,23.59402847,0.039925002,4.224276066,0.440243989
31/1/2021,44.27599335,33114.35938,1314.986206,22.59843445,0.038279001,4.264143944,0.492314011
1/2/2021,51.60769653,33537.17578,1369.040527,22.83964157,0.040876999,4.61160183,0.371508986
2/2/2021,51.05640411,35510.28906,1515.193726,23.71361351,0.041083001,5.26750803,0.369269997
3/2/2021,52.24263763,37472.08984,1660.909546,25.07303429,0.043836001,5.715990067,0.393489987
4/2/2021,55.92512512,36926.06641,1594.762695,24.4989624,0.047347002,6.426064968,0.446449012
5/2/2021,67.8455658,38144.30859,1718.650879,26.36332512,0.054767001,6.68171978,0.450046986
6/2/2021,72.7335968,39266.01172,1677.846802,25.04932976,0.052406002,6.110806942,0.439096004
7/2/2021,68.59052277,38903.44141,1614.227783,24.79012108,0.067642003,6.700462818,0.417957991
8/2/2021,79.83154297,46196.46484,1746.616821,25.45610237,0.071268,7.883250237,0.447701991
9/2/2021,107.8992767,46481.10547,1768.035034,27.59421539,0.098867998,7.816792965,0.471991003
10/2/2021,129.7371521,44918.18359,1744.243408,26.85959625,0.117016003,9.072214127,0.503445029
11/2/2021,124.4342575,47909.33203,1783.797974,27.87423897,0.123611003,9.215352058,0.524787009
12/2/2021,136.9483948,47504.85156,1843.532593,30.64073944,0.121233001,9.247012138,0.608591974
13/2/2021,133.4526825,47105.51563,1814.109863,34.1019783,0.111649998,8.732455254,0.628996015
14/2/2021,136.4265137,48717.28906,1805.084106,33.29032135,0.100922003,8.73889637,0.594192982
15/2/2021,129.5678864,47945.05859,1779.791016,32.57589722,0.107605003,8.861739159,0.548915029
16/2/2021,130.0566559,49199.87109,1781.067505,31.97348022,0.108900003,8.297866821,0.520846009
17/2/2021,164.670105,52149.00781,1848.458252,32.25679779,0.112219997,8.222577095,0.535537004
18/2/2021,195.9326324,51679.79688,1937.449219,32.44149399,0.122744001,8.980451584,0.532432973
19/2/2021,332.6160278,55888.13281,1960.164795,34.71520996,0.154840007,11.46565342,0.567018986
20/2/2021,255.9537354,56099.51953,1919.534058,34.1098175,0.146081001,10.00266361,0.517512023
21/2/2021,293.923584,57539.94531,1935.601074,34.15274048,0.162249997,11.08551311,0.548560023
22/2/2021,267.5097961,54207.32031,1781.99292,31.53080559,0.152005002,14.45478535,0.571740985
23/2/2021,230.9942474,48824.42578,1570.203979,25.80034256,0.137005001,15.20153809,0.473562986
24/2/2021,254.3591309,49705.33203,1626.575684,28.08671951,0.160243005,17.30270767,0.471832007
25/2/2021,233.8859558,47093.85156,1475.703735,24.66804695,0.176179007,13.81601429,0.434524
26/2/2021,221.6804352,46339.76172,1446.033691,25.18731308,0.190602005,13.58794117,0.427899987
27/2/2021,225.2494354,46188.45313,1459.973145,26.23509789,0.197532997,13.20116806,0.43780899
28/2/2021,209.5744019,45137.76953,1416.04895,24.66353226,0.228846997,13.08924675,0.414952993
1/3/2021,254.6299286,49631.24219,1564.707642,27.60706139,0.251572013,14.95558834,0.447243989
2/3/2021,239.5225372,48378.98828,1492.608765,28.51118279,0.231893003,13.95892143,0.436836988
3/3/2021,241.0913696,50538.24219,1575.853149,29.99002838,0.223934993,14.11559105,0.450278997
4/3/2021,229.9450684,48561.16797,1541.914307,27.71873856,0.200395003,13.09798336,0.486604989
5/3/2021,226.3725586,48927.30469,1533.275024,27.87541389,0.215170994,12.61044312,0.458119005
6/3/2021,226.6668549,48912.38281,1654.741577,28.16510391,0.212986007,13.03645802,0.46510601
7/3/2021,240.1792145,51206.69141,1723.153809,28.54821205,0.212243006,13.87773228,0.466867
8/3/2021,240.3186646,52246.52344,1834.727905,31.69816017,0.216621995,13.60218811,0.47359699
9/3/2021,293.4632263,54824.11719,1868.048828,31.49925232,0.298981011,14.84631062,0.485987991
10/3/2021,279.3580322,56008.55078,1799.16626,29.94671631,0.287524015,14.23108387,0.463165998
11/3/2021,289.790802,57805.12109,1826.194946,30.07517433,0.410605013,15.99227905,0.452960014
12/3/2021,263.6858215,57332.08984,1772.102417,28.46152306,0.414407998,14.55214214,0.441130996
13/3/2021,276.1047058,61243.08594,1924.685425,29.7792263,0.425134003,15.3088026,0.459924012
14/3/2021,264.6367493,59302.31641,1854.564331,28.7894249,0.382880986,14.50826645,0.442111999
15/3/2021,254.6608276,55907.19922,1791.702271,27.49176216,0.392958999,14.18666172,0.437554985
16/3/2021,258.1006775,56804.90234,1806.971802,27.91741943,0.373221993,13.62277317,0.462599993
17/3/2021,269.8548584,58870.89453,1823.449341,31.0097599,0.403259009,14.2202034,0.472416997
18/3/2021,261.7048035,57858.92188,1782.855103,29.50481224,0.390733987,14.23002529,0.472918987
19/3/2021,264.0574341,58346.65234,1817.624146,29.90987587,0.41178301,14.20479584,0.471170992
20/3/2021,264.7416687,58313.64453,1812.634644,29.67692566,0.383614987,14.21198082,0.52699101
21/3/2021,264.8861694,57523.42188,1788.217041,29.27283859,0.381072015,14.33220577,0.519834995
22/3/2021,255.9001923,54529.14453,1691.333984,27.39811325,0.348746002,14.9192934,0.549942017
23/3/2021,255.6896667,54738.94531,1678.650146,26.91505814,0.331694007,14.20483112,0.556595027
24/3/2021,249.8513794,52774.26563,1593.413452,25.05388451,0.324979007,13.6612978,0.488837004
25/3/2021,234.885437,51704.16016,1595.359253,25.69628716,0.301851004,13.02508545,0.517498016
26/3/2021,255.1045685,55137.3125,1702.842041,27.40156746,0.336804003,14.77942085,0.567054987
27/3/2021,269.1023254,55973.51172,1716.494629,26.8795433,0.333443999,16.50832176,0.550442994
28/3/2021,269.1912842,55950.74609,1691.355957,26.69699478,0.34601,18.01623344,0.550755978
29/3/2021,275.2146301,57750.19922,1819.684937,28.05256844,0.383946002,18.85480881,0.567870975
30/3/2021,311.4264832,58917.69141,1846.033691,27.90404892,0.371280015,19.23392487,0.566859007
31/3/2021,302.063446,58918.83203,1918.362061,29.35113716,0.359934002,19.46522903,0.57386899
1/4/2021,335.2128906,59095.80859,1977.276855,30.23321915,0.36422199,19.08490181,0.579291999
2/4/2021,339.0077209,59384.3125,2143.225586,32.5332489,0.384002,19.81022263,0.616568983
3/4/2021,323.1335144,57603.89063,2028.422485,29.53488922,0.354030997,22.55227661,0.590915024
4/4/2021,351.6243896,58758.55469,2093.122803,30.95728111,0.362637013,24.06132317,0.646728992
5/4/2021,367.7724915,59057.87891,2107.887207,32.39665604,0.370032996,22.98428345,0.92047298
6/4/2021,403.5907593,58192.35938,2118.378906,34.79787827,0.374565989,24.95714569,1.096266031
7/4/2021,374.6588135,56048.9375,1971.077271,31.17518425,0.337208003,26.47808075,0.917576015
8/4/2021,418.0383911,58323.95313,2088.57373,32.74489975,0.356305987,27.03398705,1.052755952
9/4/2021,453.1784668,58245.00391,2072.108887,31.63246727,0.367603004,27.77827454,1.020836949
10/4/2021,472.5603333,59793.23438,2135.942139,31.89926147,0.358471006,26.84140396,1.374415994
11/4/2021,525.3855591,60204.96484,2157.656982,33.91918182,0.370532006,27.93189049,1.360530019
12/4/2021,598.7226563,59893.45313,2139.353271,33.10542679,0.358043998,28.51212311,1.467735052
13/4/2021,549.5865479,63503.45703,2299.187744,35.45663452,0.42207399,27.4355526,1.794000983
14/4/2021,549.5918579,63109.69531,2435.10498,41.42370987,0.414680004,26.47511101,1.839236021
15/4/2021,542.6320801,63314.01172,2519.116211,42.75316238,0.44273299,27.8183136,1.766067028
16/4/2021,510.2201843,61572.78906,2431.946533,42.10155487,0.436446995,25.39736557,1.557526946
17/4/2021,520.416748,60683.82031,2344.89502,40.3720665,0.40625301,25.0998745,1.560055017
18/4/2021,481.0342407,56216.18359,2237.136963,39.06591034,0.362901002,32.30291748,1.405997992
19/4/2021,505.092926,55724.26563,2166.188721,35.87938309,0.327199996,31.67589569,1.315044045
20/4/2021,587.0291138,56473.03125,2330.210938,38.950634,0.341524005,31.77005386,1.383298993
21/4/2021,546.0235596,53906.08984,2364.751709,36.43635941,0.359228998,32.51304245,1.296497941
22/4/2021,506.0130005,51762.27344,2403.535156,35.23340607,0.349444985,38.87976074,1.159682035
23/4/2021,526.5652466,51093.65234,2363.586182,35.05847931,0.381808013,36.97842026,1.169659972
24/4/2021,496.4150696,50050.86719,2211.625732,31.12519836,0.353428006,40.73731613,1.048706055
25/4/2021,505.0770569,49004.25391,2316.05957,31.5406208,0.382883996,47.36762619,1.032256007
26/4/2021,534.5776978,54021.75391,2534.481689,35.13598633,0.535193026,43.97651672,1.368505955
27/4/2021,568.47052,55033.11719,2662.865234,36.80806732,0.832754016,43.23900223,1.400954962
28/4/2021,562.6325684,54824.70313,2746.380127,36.22083664,0.773113012,44.82598495,1.358600974
29/4/2021,599.706543,53555.10938,2756.876953,36.44501877,0.890872002,42.46054077,1.399359941
30/4/2021,624.0805664,57750.17578,2773.207031,38.12850571,0.820568025,42.95600128,1.59167397
1/5/2021,619.347229,57828.05078,2945.892822,41.11626053,0.786821008,49.50802231,1.651025057
2/5/2021,622.1010132,56631.07813,2952.056152,39.50485611,0.824512005,46.8909874,1.562641025
3/5/2021,675.684082,57200.29297,3431.086182,42.05980682,0.796139002,45.93368912,1.555994987
4/5/2021,611.2003174,53333.53906,3253.629395,45.68613815,0.704383016,42.72955704,1.392375946
5/5/2021,651.6627197,57424.00781,3522.783203,49.42929459,0.811084986,44.92357635,1.614511967
6/5/2021,633.2803955,56396.51563,3490.880371,47.12740326,0.761784971,43.45567703,1.60058105
7/5/2021,624.5632935,57356.40234,3484.729004,49.31119919,0.753129005,43.15501785,1.581755042
8/5/2021,646.1008301,58803.77734,3902.647705,48.60890579,0.848258018,45.56153107,1.56259799
9/5/2021,662.2285767,58232.31641,3928.844727,52.19869614,0.969865024,44.33019638,1.535292983
10/5/2021,631.3519897,55859.79688,3952.293945,46.46869659,0.875069022,42.90963364,1.389006019
11/5/2021,672.3339233,56704.57422,4168.701172,48.75476456,1.069219947,44.57746887,1.477681994
12/5/2021,588.1851807,49150.53516,3785.848633,41.03371048,1.019014001,42.45730972,1.247864008
13/5/2021,571.4345093,49716.19141,3715.148438,43.08983231,1.053153992,40.99785233,1.358909965
14/5/2021,603.1282959,49880.53516,4079.057373,46.5469017,1.470762014,42.71786499,1.402917027
15/5/2021,563.041687,46760.1875,3638.12207,41.4983139,1.608185053,43.46130753,1.485880017
16/5/2021,562.829834,46456.05859,3587.506104,40.73714828,1.714745045,47.20082855,1.452605963
17/5/2021,511.964386,43537.51172,3282.397705,37.19443893,1.727972984,46.86320496,1.496299982
18/5/2021,508.0223083,42909.40234,3380.070068,42.54531479,2.454366922,55.91096115,1.590734005
19/5/2021,339.0254822,37002.44141,2460.679199,26.70195961,1.659389973,35.10718155,1.070312977
20/5/2021,393.6127625,40782.73828,2784.294189,30.78122902,1.841451049,44.74274826,1.185536981
21/5/2021,326.2963257,37304.69141,2430.621338,25.57757759,1.482336044,38.81285095,1.006976008
22/5/2021,299.5040894,37536.63281,2295.705566,23.29215813,1.193292022,31.31558228,0.906316996
23/5/2021,262.9456787,34770.58203,2109.579834,20.00837326,1.086714983,24.68874741,0.797015011
24/5/2021,345.3096313,38705.98047,2643.591064,26.36295891,1.717576981,31.28357124,0.992834985
25/5/2021,344.1139832,38402.22266,2706.628906,27.62983894,1.940050006,29.99707794,0.976186991
26/5/2021,379.8543091,39294.19922,2888.69873,33.98487473,2.210166931,35.53981781,1.033725023
27/5/2021,367.6557922,38436.96875,2736.488525,31.51471329,2.026745081,33.58459091,0.97023499
28/5/2021,329.8799133,35697.60547,2419.90625,27.95169258,1.823294044,29.03927612,0.900147974
29/5/2021,305.0521545,34616.06641,2279.51416,25.39863968,1.698194027,27.37642097,0.831788003
30/5/2021,325.7840271,35678.12891,2390.30542,26.8696022,1.864938021,28.60265923,0.906608999
31/5/2021,354.3293457,37332.85547,2714.945313,32.0885849,1.881024003,32.81624603,1.04658401
1/6/2021,362.7946472,36684.92578,2633.518311,30.69901276,1.821164012,30.98526001,1.011000991
2/6/2021,401.2623291,37575.17969,2706.125,30.6563015,1.795897007,33.9563179,1.024399996
3/6/2021,427.8079224,39208.76563,2855.126465,32.19055939,1.823845983,39.4709053,1.045320988
4/6/2021,391.3953247,36894.40625,2688.195068,28.8757534,1.631484032,37.41506958,0.970196009
5/6/2021,390.4318542,35551.95703,2630.576904,27.12679672,1.527333975,39.58539963,0.923286021
6/6/2021,393.8202209,35862.37891,2715.092773,27.55157661,1.583428025,42.30837631,0.945285976
7/6/2021,357.3102112,33560.70703,2590.263184,24.52721024,1.48012197,38.26233292,0.861154974
8/6/2021,354.0013733,33472.63281,2517.438721,24.17489815,1.485098958,41.51781464,0.875787973
9/6/2021,375.7346802,37345.12109,2608.26709,25.56934166,1.492426991,42.03177643,0.920033991
10/6/2021,352.183197,36702.59766,2471.518555,23.1006794,1.362205029,41.09867477,0.869181991
11/6/2021,345.9336853,37334.39844,2353.768799,21.47896767,1.251965046,36.04608536,0.848450005
12/6/2021,343.7410278,35552.51563,2372.484375,21.68654633,1.341269016,36.44168854,0.832683027
13/6/2021,366.6489563,39097.85938,2508.391602,23.33760071,1.469216943,38.77043533,0.883159995
14/6/2021,368.7927551,40218.47656,2537.891113,23.86089897,1.477862954,38.71305466,0.89289701
15/6/2021,373.5661621,40406.26953,2610.936768,26.08422661,1.691460013,41.15364838,0.889800012
16/6/2021,347.0334473,38347.0625,2367.663574,23.01507759,1.477197051,39.7036171,0.831907988
17/6/2021,352.7385254,38053.50391,2372.001953,23.35679054,1.503793955,39.26459122,0.841437995
18/6/2021,336.8096924,35787.24609,2231.733154,21.21115112,1.377261043,36.64879608,0.797648013
19/6/2021,335.7128296,35615.87109,2178.499023,20.42398262,1.363695025,35.35343552,0.761672974
20/6/2021,340.0671997,35698.29688,2246.364502,21.73541641,1.398995996,35.32201385,0.776377022
21/6/2021,270.984436,31676.69336,1888.44751,17.42409706,1.099051952,26.65740013,0.610387981
22/6/2021,261.8180847,32505.66016,1874.950073,16.80649185,1.074383974,26.77185631,0.545067012
23/6/2021,294.4902954,33723.02734,1989.736328,18.38720322,1.158586979,30.04888725,0.626534998
24/6/2021,308.3970337,34662.4375,1988.456299,19.03735733,1.203148007,31.18103409,0.671999991
25/6/2021,281.6209106,31637.7793,1813.217285,16.93096733,1.046162963,28.69886208,0.613322973
26/6/2021,279.4380493,32186.27734,1829.239258,16.95522118,1.075453043,29.71285439,0.615435004
27/6/2021,290.5670166,34649.64453,1978.894653,18.3441391,1.11203301,31.92939186,0.646923006
28/6/2021,289.5341187,34434.33594,2079.657471,18.77398872,1.119223952,32.92778015,0.643746018
29/6/2021,300.2115479,35867.77734,2160.768311,19.46001053,1.167279005,33.86680222,0.701725006
30/6/2021,303.2958679,35040.83594,2274.547607,19.49723625,1.167428017,35.55640411,0.70637399
1/7/2021,288.2184143,33572.11719,2113.605469,18.27329254,1.077357054,33.40403366,0.661180019
2/7/2021,287.4230957,33897.04688,2150.040283,18.28356171,1.103610992,34.02048111,0.656763017
3/7/2021,298.2371216,34668.54688,2226.114258,18.53881836,1.118638039,34.47881699,0.672887981
4/7/2021,307.7320862,35287.78125,2321.724121,19.26283836,1.147865057,34.31060028,0.694944978
5/7/2021,302.3779907,33746.00391,2198.58252,18.37158966,1.101609945,32.98458862,0.654299974
6/7/2021,320.9348145,34235.19531,2324.679443,20.08046532,1.131785989,34.26913834,0.665401995
7/7/2021,327.5224609,33855.32813,2315.161865,19.76412773,1.128411055,36.59136963,0.651575029
8/7/2021,310.427124,32877.37109,2120.026367,18.42205048,1.043339968,33.20372772,0.623058021
9/7/2021,316.4845276,33798.01172,2146.692383,18.63038445,1.051329017,33.26464844,0.636803985
10/7/2021,316.1401367,33520.51953,2111.403564,18.20778847,1.02987802,31.78864479,0.625463009
11/7/2021,322.0316467,34240.1875,2139.664795,18.3639679,1.042152047,32.17784119,0.635935009
12/7/2021,316.328186,33155.84766,2036.721069,17.550354,0.996987998,30.84808731,0.630177975
13/7/2021,308.8111572,32702.02539,1940.083984,16.86616135,0.945663989,29.12118912,0.619522989
14/7/2021,309.4063721,32822.34766,1994.331299,16.94568253,0.928695977,31.28100014,0.620324016
15/7/2021,315.2440186,31780.73047,1911.175659,15.68165207,0.876782,28.45210075,0.596940994
16/7/2021,302.9855957,31421.53906,1880.382935,15.26286507,0.812614024,26.37000847,0.590774
17/7/2021,300.4979248,31533.06836,1898.825195,15.36005592,0.801460981,26.72166824,0.582427979
18/7/2021,302.4804993,31796.81055,1895.552124,15.50241184,0.795457006,26.75190926,0.587921977
19/7/2021,280.0186157,30817.83203,1817.296631,14.50906181,0.730727971,24.44757652,0.557555974
20/7/2021,264.7823792,29807.34766,1787.510742,13.77589703,0.690101027,23.48955536,0.529335976
21/7/2021,292.5313721,32110.69336,1990.970825,15.26847744,0.888009012,26.6230793,0.569998026
22/7/2021,293.6411438,32313.10547,2025.202759,16.08571815,0.880550981,27.70208168,0.592206001
23/7/2021,299.2829895,33581.55078,2124.776611,16.51156235,0.949230015,28.51387978,0.609224021
24/7/2021,302.0718689,34292.44531,2189.21875,16.70583153,0.949325025,28.70261955,0.609826982
25/7/2021,302.4361572,35350.1875,2191.373779,16.75965881,0.939943016,28.16877365,0.606356978
26/7/2021,304.478241,37337.53516,2233.366699,18.08965302,1.017886043,28.30664253,0.625617981
27/7/2021,313.6026001,39406.94141,2298.333496,19.49963379,1.039819956,28.06532669,0.644604027
28/7/2021,313.4286499,39995.90625,2296.54541,19.03027344,1.015442967,27.81541061,0.725444973
29/7/2021,316.7494507,40008.42188,2380.956787,19.34584999,1.025704026,31.28113747,0.748017013
30/7/2021,322.9093628,42235.54688,2466.961426,22.31596184,1.069406986,32.39394379,0.752119005
31/7/2021,333.5495911,41626.19531,2536.209961,22.75370216,1.082648993,36.82731247,0.747785985
1/8/2021,333.4840088,39974.89453,2561.852051,22.12683868,1.052474022,34.2543602,0.725921988
2/8/2021,331.1031189,39201.94531,2610.15332,23.48034859,1.048185945,33.22241974,0.739220023
3/8/2021,322.7477417,38152.98047,2502.349609,23.87595749,1.018795013,33.99644089,0.712728977
4/8/2021,334.9187927,39747.50391,2724.619873,24.1888752,1.052682042,35.7636261,0.730488002
5/8/2021,337.8738708,40869.55469,2827.328857,24.05049515,1.064944983,37.35513687,0.733151019
6/8/2021,342.1369934,42816.5,2890.94165,23.85933495,1.080821991,39.44610214,0.746513009
7/8/2021,355.7413635,44555.80078,3157.23877,24.63165283,1.166139007,39.4034729,0.816281021
8/8/2021,342.0647583,43798.11719,3013.732666,23.04560852,1.080906987,37.67382431,0.778738976
9/8/2021,354.9668274,46365.40234,3167.856201,24.2872467,1.127634048,38.76778412,0.818552971
10/8/2021,371.9543762,45585.03125,3141.691162,24.56628609,1.157588959,40.63979721,0.851247013
11/8/2021,391.7570496,45593.63672,3164.245117,25.94653893,1.373568058,41.74411392,1.012524009
12/8/2021,385.8189697,44428.28906,3043.414307,24.91723442,1.321019053,41.09936142,0.964549005
13/8/2021,410.9448853,47793.32031,3322.21167,27.73313713,1.513185978,44.89450073,1.089959979
14/8/2021,409.0344849,47096.94531,3265.443359,27.15542221,1.44175899,44.11285019,1.280411959
15/8/2021,414.5950317,47047.00391,3310.50415,27.90401268,1.466439962,53.74515915,1.288159966
16/8/2021,417.4708557,46004.48438,3156.509521,28.08433914,1.427513003,62.4324646,1.190992951
17/8/2021,401.908905,44695.35938,3014.845947,26.15813637,1.351758957,64.21070862,1.09819901
18/8/2021,398.2514648,44801.1875,3020.089844,25.51289558,1.338546991,72.54331207,1.146096945
19/8/2021,430.9888611,46717.57813,3182.702148,27.06476021,1.469267964,72.75760651,1.232841969
20/8/2021,454.9363098,49339.17578,3286.935303,28.70184135,1.552742958,78.724617,1.263221979
21/8/2021,448.9202576,48905.49219,3226.083984,27.86159134,1.584974051,73.75621033,1.216472983
22/8/2021,449.0534973,49321.65234,3242.115479,28.02281761,1.626175046,72.80391693,1.227722049
23/8/2021,499.8905945,49546.14844,3319.257324,28.55410194,1.62429595,75.70803833,1.247269988
24/8/2021,471.595459,47706.11719,3172.456299,25.75219727,1.474746943,70.67090607,1.13735199
25/8/2021,502.7862549,48960.78906,3224.915283,26.5204792,1.525951028,71.9515686,1.172528982
26/8/2021,479.0061035,46942.21875,3100.325439,24.42632675,1.377738953,75.31620789,1.075266004
27/8/2021,494.4986877,49058.66797,3270.60083,26.0182991,1.515493035,88.08698273,1.188472986
28/8/2021,486.1969299,48902.40234,3244.40332,25.72908974,1.457911968,96.70317078,1.145504951
29/8/2021,480.28302,48829.83203,3227.002686,25.81366158,1.42078197,94.46967316,1.140831947
30/8/2021,459.4907532,47054.98438,3224.374268,24.98093414,1.313902974,110.5448074,1.101434946
31/8/2021,464.4187317,47166.6875,3433.732666,26.75070763,1.33810401,108.4837723,1.187592983
1/9/2021,490.0687256,48847.02734,3834.828125,29.73518181,1.471418023,111.0330048,1.23488903
2/9/2021,483.921051,49327.72266,3790.98999,29.98524475,1.446720958,128.1023865,1.256324053
3/9/2021,488.6047058,50025.375,3940.614746,30.78426552,1.459216952,146.5830536,1.291435003
4/9/2021,498.0784302,49944.625,3887.828369,29.89782333,1.733909965,139.1130676,1.255779028
5/9/2021,504.619873,51753.41016,3952.133545,33.50342941,1.67948103,142.0708771,1.305498004
6/9/2021,495.9250183,52633.53516,3928.379395,34.7848587,1.643828034,164.3809204,1.389412999
7/9/2021,417.5087891,46811.12891,3426.394287,28.11425018,1.354202032,173.1489258,1.125098944
8/9/2021,415.1131592,46091.39063,3497.315186,27.15100861,1.333335042,191.0413971,1.100720048
9/9/2021,421.2700195,46391.42188,3427.340088,27.97862816,1.36718905,188.1958008,1.089401007
10/9/2021,401.6217957,44883.91016,3211.505859,26.38752365,1.304479957,179.8652344,1.057266951
11/9/2021,405.5273743,45201.45703,3270.278076,27.04114914,1.31546998,178.8678741,1.079905987
12/9/2021,416.6832275,46063.26953,3410.134521,29.37924385,1.329738021,174.5376282,1.119636059
13/9/2021,399.063446,44963.07422,3285.511719,26.91848183,1.247609973,169.2695465,1.064677954
14/9/2021,414.2362366,47092.49219,3429.169678,30.74616432,1.316789985,158.0948181,1.096573949
15/9/2021,431.4230347,48176.34766,3615.282715,30.77960014,1.416373014,159.1173859,1.12135303
16/9/2021,424.649231,47783.35938,3571.294922,29.82655144,1.383579969,152.4740601,1.091498017
17/9/2021,406.6328125,47267.51953,3398.538818,27.69459724,1.422435999,147.5930634,1.065598011
18/9/2021,410.8092957,48278.36328,3432.018311,28.39057732,1.366242051,169.1842194,1.075667977
19/9/2021,408.4716492,47260.21875,3329.447998,27.39574814,1.314545989,152.5166931,1.048428059
20/9/2021,361.9659119,42843.80078,2958.993408,23.43109894,1.126376033,132.1344604,0.917151988
21/9/2021,344.5346069,40693.67578,2764.431152,21.432621,1.046900988,123.9503937,0.876329005
22/9/2021,379.4403381,43574.50781,3077.86792,24.49307251,1.231153965,147.9242554,1.004076004
23/9/2021,383.8204041,44895.09766,3155.523682,25.45398331,1.225594044,149.7535706,1.002040029
24/9/2021,355.3162842,42839.75,2931.669189,23.28073883,1.128906965,139.3956451,0.945923984
25/9/2021,349.8800964,42716.59375,2925.565674,24.52366066,1.122274995,136.1789246,0.941341996
26/9/2021,344.1817627,43208.53906,3062.265381,24.60215569,1.123015046,135.6993713,0.944720984
27/9/2021,336.1912231,42235.73047,2934.138916,23.06629753,1.086693048,136.7284241,0.923685014
28/9/2021,333.0325928,41034.54297,2807.296631,22.1019001,1.050354958,131.5372162,0.893688977
29/9/2021,367.9895935,41564.36328,2853.143311,22.8805294,1.099416018,135.3514557,0.928349018
30/9/2021,387.0573425,43790.89453,3001.678955,23.98634911,1.127109051,141.069046,0.952636003
1/10/2021,421.6431885,48116.94141,3307.516113,26.29743958,1.266195059,161.682373,1.042623997
2/10/2021,428.0983276,47711.48828,3391.694336,26.94674301,1.296617031,169.0930176,1.038674951
3/10/2021,430.5088196,48199.95313,3418.358643,27.55904007,1.325379014,172.5891571,1.055170059
4/10/2021,425.7489014,49112.90234,3380.089111,26.55935669,1.271909952,166.7319183,1.043004036
5/10/2021,442.7061462,51514.8125,3518.518555,27.2426281,1.314543962,164.1158295,1.085502982
6/10/2021,435.4013672,55361.44922,3580.562012,26.83726692,1.257642984,154.1077423,1.077656031
7/10/2021,438.7617493,53805.98438,3587.974854,26.83403587,1.276507974,154.281189,1.068025947
8/10/2021,419.1020508,53967.84766,3563.759277,26.40096092,1.344027996,158.9492035,1.062891006
9/10/2021,421.549469,54968.22266,3575.716797,27.41707611,1.351140022,156.8258362,1.159926057
10/10/2021,405.0693054,54771.57813,3425.852783,25.64893532,1.248175025,148.0487061,1.138453007
11/10/2021,413.4562073,57484.78906,3545.354004,25.25881577,1.243723989,144.858139,1.137887955
12/10/2021,443.8675232,56041.05859,3492.573242,24.62364769,1.223870993,152.7371216,1.101858974
13/10/2021,470.7496948,57401.09766,3606.20166,25.61174965,1.241117954,148.1760406,1.128391981
14/10/2021,472.0223999,57321.52344,3786.01416,26.64748573,1.263054013,149.7568054,1.132315993
15/10/2021,473.7026367,61593.94922,3862.634766,26.94454575,1.583204985,162.5962067,1.140550017
16/10/2021,465.6424561,60892.17969,3830.38208,27.22847939,1.506134033,157.5388184,1.135095954
17/10/2021,470.6255493,61553.61719,3847.104492,26.54088593,1.456534982,159.7438049,1.093467951
18/10/2021,485.1110229,62026.07813,3748.760254,25.70457649,1.479115963,157.2312775,1.083842039
19/10/2021,488.1488647,64261.99219,3877.650879,25.93624115,1.471904993,156.0170288,1.092079997
20/10/2021,501.0203247,65992.83594,4155.992188,27.41916466,1.531869054,175.9468689,1.142328024
21/10/2021,471.2569275,62210.17188,4054.322754,28.26834679,1.50445497,190.3184357,1.089315057
22/10/2021,478.643158,60692.26563,3970.181885,28.66104698,1.514093041,196.4315338,1.088374019
23/10/2021,485.9064331,61393.61719,4171.663574,31.45980835,1.641917944,197.7038574,1.094496965
24/10/2021,476.6331177,60930.83594,4087.903076,29.77085686,1.573737979,202.3619843,1.084282994
25/10/2021,484.6450806,63039.82422,4217.876953,32.46010971,1.674448967,210.1042938,1.095157981
26/10/2021,478.0250549,60363.79297,4131.102051,32.50304794,1.736024976,199.807251,1.108093023
27/10/2021,449.0079956,58482.38672,3930.257324,28.88567352,1.759942055,183.7745972,0.995451987
28/10/2021,492.0155334,60622.13672,4287.318848,30.22704697,2.128509998,194.8639832,1.058820009
29/10/2021,529.6221313,62227.96484,4414.746582,30.93483162,2.020571947,200.1827545,1.081503034
30/10/2021,527.9212036,61888.83203,4325.650391,29.78166962,1.868108988,195.4160614,1.08394897
31/10/2021,524.3644409,61318.95703,4288.074219,29.98500633,1.935003042,202.4210205,1.113247037
1/11/2021,551.2559204,61004.40625,4324.626953,31.56523705,1.903897047,203.5450897,1.092867017
2/11/2021,554.4476318,63226.40234,4584.798828,32.26553345,1.937505007,220.2395935,1.136196017
